URL,Score,Performance,Accessibility,Best Practices,SEO,FCP,LCP,CLS,FID,TBT,SI,Color Contrast,Headings,Image Alts,Link Names,Errors,Inspector Issues,Images Responsive,Image Aspect Ratio,Indexable
"/listing/temple-square-tours/73637/",71,40,88,54,100,4864.11,34444.83,0.32,55,5,11481.83,0,1,1,1,0,0,1,1,1
"/listing/teriyaki-boy/62651/",71,40,88,54,100,4849.84,33693.28,0.32,54,5,11190.75,0,1,1,1,0,0,1,1,1
"/listing/teriyaki-grill/60170/",69,40,88,54,92,4567.06,34239.88,0.32,56,12,13433.16,0,1,1,1,0,0,1,1,1
"/listing/texas-roadhouse/69649/",71,40,88,54,100,4850.77,28529.37,0.33,63,20,11384.01,0,1,1,1,0,0,1,1,1
"/listing/thai-land-restaurant/60162/",71,40,88,54,100,4855.84,28457.84,0.32,57,10,11267.19,0,1,1,1,0,0,1,1,1
"/listing/thanksgiving-point-institute/54657/",67,40,83,54,92,4846.95,35058.64,0.34,63,15,12053.61,0,0,1,0,0,0,1,1,1
"/listing/that-sandwich-shop/61289/",71,41,88,54,100,4876.64,34237.31,0.32,59,18,9587.54,0,1,1,1,0,0,1,1,1
"/listing/that-thrift-shop/64623/",76,57,88,58,100,4547.69,26423.94,0,67,13.5,11043.6,0,1,1,1,1,0,1,1,1
"/listing/thaynes-canyon-loop/70434/",68,40,84,54,92,4762.65,35324.66,0.32,87,39.5,15137.72,0,1,0,1,1,0,0,1,1,1
"/listing/the-aerie-restaurant-%26-lounge/54256/",67,40,83,54,92,4851.7,34484.3,0.34,57,9,11989.14,0,0,1,0,0,0,1,1,1
"/listing/the-american-federation-of-musicians-local-104-and-referral-service/54261/",74,57,88,58,92,4582.34,27194.13,0,80,39,12074.02,0,1,1,1,1,0,1,1,1
"/listing/the-anniversary-inn-fifth-south/54518/",67,40,83,54,92,4856.04,33627.04,0.34,60,19,11184.23,0,0,1,0,0,0,1,1,1
"/listing/the-ballpark-at-america-first-square/73828/",69,41,88,54,92,4869.1,32601.58,0.32,64,28,9799.87,0,1,1,1,0,0,1,1,1
"/listing/the-bayou/54910/",68,40,85,54,92,5193.51,32690.01,0.32,63,13,13834.1,0,1,1,0,0,0,1,1,1
"/listing/the-bean-yard-coffee-house/69724/",71,40,88,54,100,4719.16,32394.66,0.35,61,27,10363.75,0,1,1,1,0,0,1,1,1
"/listing/the-beehive-house/54275/",67,39,83,54,92,5031.86,32950.57,0.35,59,13,12610.74,0,0,1,0,0,0,1,1,1
"/listing/the-birdfeeder/70727/",74,56,88,58,92,5232.7,34407.83,0,63,21,14082.25,0,1,1,1,1,0,1,1,1
"/listing/the-bistro/63751/",69,40,88,54,92,4850.73,28303.89,0.32,58,15,11936.53,0,1,1,1,0,0,1,1,1
"/listing/the-blind-miner/71185/",69,40,88,54,92,5165.98,35271.28,0.32,79,51,10787.4,0,1,1,1,0,0,1,1,1
"/listing/the-blocks/72080/",73,55,88,58,92,4575.78,27649.01,0,166,142,13269.26,0,1,1,1,1,0,1,1,1
"/listing/the-blue-fish-sushi-bar/60334/",69,41,88,54,92,4747.75,35834.65,0.32,62,33,11045.28,0,1,1,1,0,0,1,1,1
"/listing/the-breakroom/68686/",74,57,88,58,92,4598.33,27765.29,0,60,11,11786.13,0,1,1,1,1,0,1,1,1
"/listing/the-brighton-lodge/63272/",68,40,85,54,92,5159.9,29138.55,0.32,59,14,13999.24,0,1,1,0,0,0,1,1,1
"/listing/the-capital-grille/70740/",68,39,88,54,92,4858.96,33158.79,0.33,107,99,14232.61,0,1,1,1,0,0,1,1,1
"/listing/the-carlton-hotel/54506/",69,40,88,54,92,4876.28,34222.2,0.32,108,84,13076.86,0,1,1,1,0,0,1,1,1
"/listing/the-cathedral-of-the-madeleine/54843/",67,39,83,54,92,4870.52,35405.91,0.34,94,52,12558.19,0,0,1,0,0,0,1,1,1
"/listing/the-charleston-draper/69719/",70,40,88,50,100,4871.45,34864.48,0.33,62,16,12491.85,0,1,1,1,0,0,0,1,1
"/listing/the-childrens-hour/68975/",71,40,88,54,100,4752.06,29648.78,0.32,52,4,11467.17,0,1,1,1,0,0,1,1,1
"/listing/the-church-of-jesus-christ-of-latter-day-saints-office-building/70050/",71,40,88,54,100,4844.04,32035.11,0.32,55,6,13308.81,0,1,1,1,0,0,1,1,1
"/listing/the-church-of-jesus-christ-of-latter-day-saints/54299/",66,34,85,54,92,4780.89,34025.95,0.32,327,308,11978.55,0,1,1,0,0,0,1,1,1
"/listing/the-city-%26-county-building/58224/",70,39,87,54,100,4867.44,29891.56,0.35,68,29,11425.78,0,0,1,1,0,0,1,1,1
"/listing/the-city-library-plaza/58226/",70,42,88,58,92,4871.34,26308.57,0,606,591.5,9895.87,0,1,1,1,1,0,1,1,1
"/listing/the-city-library/58715/",68,34,83,54,100,4761.7,34588.08,0.35,205,258,12531.44,0,0,1,0,0,0,1,1,1
"/listing/the-cliff-lodge/60063/",68,39,87,54,92,4247.64,35474.26,0.34,104,126,17473.75,0,0,1,1,0,0,1,1,1
"/listing/the-complex/59237/",65,29,85,54,92,4752.19,36013.34,0.32,305,470.5,12286.08,0,1,1,0,0,0,1,1,1
"/listing/the-country-club/61834/",69,40,88,54,92,4870.09,33294.68,0.32,59,13,12663.77,0,1,1,1,0,0,1,1,1
"/listing/the-depot/54524/",73,57,85,58,92,4719.55,28923.71,0,68,20,11960.97,0,1,1,0,1,0,1,1,1
"/listing/the-dough-miner/71033/",69,41,88,54,92,4877.07,34097.9,0.32,62,22,10598.76,0,1,1,1,0,0,1,1,1
"/listing/the-driver-provider/65988/",66,34,85,54,92,4485.77,32871.68,0.32,323,312,12386.91,0,1,1,0,0,0,1,1,1
"/listing/the-escape-game/73281/",68,39,85,54,92,4153.37,27155.04,0,737,732,14011.02,0,1,1,0,0,0,1,1,1
"/listing/the-food-truck-league/68094/",70,43,85,58,92,4713.17,31532.92,0,531,521,14485.48,0,1,1,0,1,0,1,1,1
"/listing/the-forklift-restaurant/54337/",69,39,83,54,100,4721.78,33451.89,0.35,70,30,12789.06,0,0,1,0,0,0,1,1,1
"/listing/the-front-climbing-club/68976/",71,41,88,54,100,4487.89,33323.74,0.32,60,21,11464.86,0,1,1,1,0,0,1,1,1
"/listing/the-gateway/54848/",66,35,83,54,92,4254.75,36492.77,0.35,242,240,17862.3,0,0,1,0,0,0,1,1,1
"/listing/the-grand-spa/70870/",69,40,88,54,92,4850.43,30438.15,0.32,62,15,13042.17,0,1,1,1,0,0,1,1,1
"/listing/the-gulch-pub/70821/",71,41,88,54,100,4755.05,34475.4,0.32,53,3,11893.15,0,1,1,1,0,0,1,1,1
"/listing/the-honeysuckle-coffee-co/67717/",65,24,88,54,92,4266.92,34926.09,0.35,634,618,17076.23,0,1,1,1,0,0,1,1,1
"/listing/the-hungry-calypso/72948/",64,20,88,54,92,4124.66,31975.08,0.32,943,938,14879.25,0,1,1,1,0,0,1,1,1
"/listing/the-inn-at-snowbird/60065/",68,39,87,54,92,5017.62,33369.19,0.34,69,24,12886.08,0,0,1,1,0,0,1,1,1
"/listing/the-inn-at-the-alta-club/59063/",70,40,85,54,100,4867.77,29689.15,0.33,54,4,11142.78,0,1,1,0,0,0,1,1,1
"/listing/the-junction-pizzeria-and-grill/69814/",71,40,88,54,100,4737.05,34387.62,0.32,53,5,11198.65,0,1,1,1,0,0,1,1,1
"/listing/the-kimball-at-temple-square/54801/",66,28,88,54,92,4254.53,35075.12,0.35,481,478,16997.05,0,1,1,1,0,0,1,1,1
"/listing/the-kings-english/71674/",67,33,88,54,92,4769.56,32569.21,0.32,346,327,13181.97,0,1,1,1,0,0,1,1,1
"/listing/the-kura-door-holistic-japanese-spa/54961/",69,40,88,54,92,4860.89,28689.92,0.33,54,7,12626.9,0,1,1,1,0,0,1,1,1
"/listing/the-living-room-hike/65912/",69,40,88,54,92,4711.88,34412.45,0.32,93,22.5,12322.26,0,1,1,1,0,0,1,1,1
"/listing/the-lodge-at-snowbird/60066/",68,40,87,54,92,5005.98,29887.37,0.34,93,59,10281.62,0,0,1,1,0,0,1,1,1
"/listing/the-lodge-bistro-and-lounge/54389/",67,40,83,54,92,4728.7,33147.64,0.34,61,23,10322.51,0,0,1,0,0,0,1,1,1
"/listing/the-machine-age/68672/",69,40,88,54,92,4844.26,29540.34,0.32,55,5,13436.19,0,1,1,1,0,0,1,1,1
"/listing/the-old-flamingo/68977/",74,57,88,58,92,4780.43,32039.76,0,65,33,10335.47,0,1,1,1,1,0,1,1,1
"/listing/the-other-side-donuts/73567/",73,57,85,58,92,4870.28,32686.21,0,62,16,11326.26,0,1,1,0,1,0,1,1,1
"/listing/the-park-cafe/63603/",68,30,88,54,100,4867.4,34004.64,0.32,436,405,11760.25,0,1,1,1,0,0,1,1,1
"/listing/the-pie-pizzeria/60613/",69,41,88,54,92,4558.73,33236.31,0.32,57,14,10211,0,1,1,1,0,0,1,1,1
"/listing/the-puppy-lounge/61206/",71,42,88,54,100,4745.48,32973.69,0.32,75,39,8600.72,0,1,1,1,0,0,1,1,1
"/listing/the-republican/61096/",74,58,88,58,92,4736.93,28763.5,0,69,50,8457.05,0,1,1,1,1,0,1,1,1
"/listing/the-ridge-golf-club/58202/",69,41,88,54,92,4878.14,35612.55,0.32,60,34,9826.73,0,1,1,1,0,0,1,1,1
"/listing/the-ridge-golf-course/61797/",69,40,88,54,92,4851.23,33265.21,0.32,58,13,11889.28,0,1,1,1,0,0,1,1,1
"/listing/the-ridge/69722/",67,39,88,50,92,4853.02,34124.73,0.33,115,115,11119.28,0,1,1,1,0,0,0,1,1
"/listing/the-roof-restaurant/54531/",69,40,85,50,100,4863.12,34747.03,0.33,55,9,11463.59,0,1,1,0,0,0,0,1,1
"/listing/the-rustler-lodge-dining-room/71589/",73,53,87,58,92,4010.38,34077.61,0,303,253,15627.01,0,0,1,1,1,0,1,1,1
"/listing/the-salty-pineapple/69723/",67,33,88,54,92,4274.4,34757.68,0.32,381,349,12663.19,0,1,1,1,0,0,1,1,1
"/listing/the-scoop/72986/",71,41,88,54,100,4593.93,33814.26,0.32,63,24,10679.77,0,1,1,1,0,0,1,1,1
"/listing/the-sharing-place/67150/",73,55,85,58,92,4729.47,32188.03,0,198,154,12972.57,0,1,1,0,1,0,1,1,1
"/listing/the-shred-shed-slc/67741/",76,57,88,58,100,4725.73,28500.56,0,55,9,11504.18,0,1,1,1,1,0,1,1,1
"/listing/the-st-regis-deer-valley/59997/",67,38,83,54,92,4848.2,35103.44,0.39,58,16,13862.13,0,0,1,0,0,0,1,1,1
"/listing/the-state-room/61707/",68,30,88,54,100,4283.41,35508.11,0.32,397,433,14262.58,0,1,1,1,0,0,1,1,1
"/listing/the-tower-at-rice-eccles-stadium/63194/",68,40,85,54,92,4710.67,35009.07,0.33,76,26,11734.92,0,1,1,0,0,0,1,1,1
"/listing/the-tower-theatre/63648/",74,57,88,58,92,4555.84,27170.34,0,54,6,12623.88,0,1,1,1,1,0,1,1,1
"/listing/the-tram-club/68970/",69,40,88,54,92,4719.53,33625.06,0.32,58,16,11790.82,0,1,1,1,0,0,1,1,1
"/listing/the-transportation-network/62185/",73,56,85,58,92,4843.74,33681.13,0,62,28,12414.7,0,1,1,0,1,0,1,1,1
"/listing/the-twilight-concert-series/63649/",69,40,88,54,92,4854.52,33598.85,0.32,52,3,11844.72,0,1,1,1,0,0,1,1,1
"/listing/the-ups-store/68422/",71,41,88,54,100,4605.3,27970.47,0.32,56,11,11014.27,0,1,1,1,0,0,1,1,1
"/listing/theresa-foxley/72215/",73,57,85,58,92,4725.72,33222.89,0,51,1,10999.09,0,1,1,0,1,0,1,1,1
"/listing/thirst/67922/",69,40,88,54,92,4850.49,33425.86,0.33,57,12,11930.37,0,1,1,1,0,0,1,1,1
"/listing/thomson-design/65382/",74,57,88,58,92,4722.95,21850.24,0,60,11,10418.21,0,1,1,1,1,0,1,1,1
"/listing/three-alarm-saloon/60227/",69,40,88,54,92,4575.6,29719.01,0.32,61,16,12480.35,0,1,1,1,0,0,1,1,1
"/listing/three-pines-coffee/66817/",71,40,88,54,100,4898.08,34549.56,0.33,58,14,11362,0,1,1,1,0,0,1,1,1
"/listing/tia-jewelry-designs/63998/",74,57,88,58,92,4430.7,26359.74,0,61,11,10416.77,0,1,1,1,1,0,1,1,1
"/listing/tiburon-fine-dining/60371/",68,40,88,50,92,4844.87,34281.12,0.33,54,7,11407.91,0,1,1,1,0,0,0,1,1
"/listing/tie-one-on/65283/",74,57,88,58,92,4857.39,25835.52,0,56,10,11434.81,0,1,1,1,1,0,1,1,1
"/listing/tie-shop/65210/",71,41,88,54,100,4514.39,29205.06,0.32,57,13,11519.45,0,1,1,1,0,0,1,1,1
"/listing/timpanogos-cave-national-monument/55123/",70,40,87,54,100,5008.48,34955.68,0.34,57,15,10515.03,0,0,1,1,0,0,1,1,1
"/listing/tios-mexican-restaurant/61638/",74,57,88,58,92,4646.38,27574.58,0,56,6,11774.1,0,1,1,1,1,0,1,1,1
"/listing/tios-mexican-restaurant/69696/",74,56,88,58,92,5172.57,27951,0,57,9,12514.4,0,1,1,1,1,0,1,1,1
"/listing/tj-maxx/64711/",69,40,88,54,92,4844.93,33726.58,0.32,56,9,11515.93,0,1,1,1,0,0,1,1,1
"/listing/tj-maxx/65393/",69,41,88,54,92,4122.34,28699.96,0.32,93,52,12770.13,0,1,1,1,0,0,1,1,1
"/listing/tms-supplies/64065/",71,40,88,54,100,4789.12,33597.29,0.32,59,17,11846.55,0,1,1,1,0,0,1,1,1
"/listing/toasted-barrel-brewery/70045/",68,40,87,54,92,4846.13,31708.42,0.34,56,8,11812.55,0,0,1,1,0,0,1,1,1
"/listing/toasters-on-state/62545/",68,38,88,54,92,4559.74,33890.29,0.32,192,150,14513.8,0,1,1,1,0,0,1,1,1
"/listing/toasters/62753/",71,40,88,54,100,4866.39,34387.13,0.32,59,14,12686.78,0,1,1,1,0,0,1,1,1
"/listing/tobacco-store/64110/",69,41,88,54,92,4116.74,34848.59,0.32,59,9,16364.57,0,1,1,1,0,0,1,1,1
"/listing/tokyo-city/61522/",69,40,88,54,92,4715.18,25680.09,0.32,97,60,12526.73,0,1,1,1,0,0,1,1,1
"/listing/tom-james-co/64384/",74,57,88,58,92,4735.45,28039.17,0,55,10,11475.89,0,1,1,1,1,0,1,1,1
"/listing/tom-kelly/73349/",74,57,88,58,92,4712.07,33902.7,0,61,15,11440,0,1,1,1,1,0,1,1,1
"/listing/tonyburgers/60758/",68,38,88,54,92,4778.09,34527.69,0.32,191,150,15214.89,0,1,1,1,0,0,1,1,1
"/listing/topgolf/66172/",67,37,83,54,92,4776.98,35975,0.35,180,156,16597.95,0,0,1,0,0,0,1,1,1
"/listing/toshs-ramen/63392/",69,40,88,54,92,4850.11,33866.72,0.32,59,12,11592.5,0,1,1,1,0,0,1,1,1
"/listing/total-body-pilates/64346/",69,41,88,54,92,4562.37,34643.77,0.32,56,6,12004.56,0,1,1,1,0,0,1,1,1
"/listing/town-of-alta/69966/",69,40,88,54,92,4845.53,33718.9,0.32,55,8,11497.29,0,1,1,1,0,0,1,1,1
"/listing/towneplace-by-marriott-salt-lake-city-downtown/68393/",70,41,85,54,100,5003.95,34877.22,0.32,67,32,9720.19,0,1,1,0,0,0,1,1,1
"/listing/toxic-gaming/65019/",74,58,88,58,92,4850.94,27545.65,0,60,10,8874.59,0,1,1,1,1,0,1,1,1
"/listing/toyshare-international/65024/",76,57,88,58,100,4430.06,24382.97,0,63,31.5,14601.34,0,1,1,1,1,0,1,1,1
"/listing/trade-winds-lounge/60219/",74,57,88,58,92,4712.7,20760.68,0,59,11.5,10529.31,0,1,1,1,1,0,1,1,1
"/listing/train-shoppe/63858/",69,41,88,54,92,4720.79,30482.28,0.32,64,22,10374.26,0,1,1,1,0,0,1,1,1
"/listing/tram-car-pizza/70726/",74,56,88,58,92,4847.02,26350.17,0,92,96,11863.48,0,1,1,1,1,0,1,1,1
"/listing/tram-club/63271/",71,40,88,54,100,4568.58,25415.22,0.32,137,53.5,12741.48,0,1,1,1,0,0,1,1,1
"/listing/trash-snacks-%26-confections-inc/64908/",74,57,88,58,92,5311.9,26303.01,0,120,62,9701.62,0,1,1,1,1,0,1,1,1
"/listing/treasure-valley-coffee/60379/",71,40,88,54,100,5175.59,31977.42,0.32,115,108,9828.53,0,1,1,1,0,0,1,1,1
"/listing/treehouse-athletic-club/65392/",68,39,88,54,92,6297.57,32295.86,0.32,119,91,11073.62,0,1,1,1,0,0,1,1,1
"/listing/treeutah/58214/",71,40,88,54,100,6509.95,34484.19,0.32,64,29,10071.93,0,1,1,1,0,0,1,1,1
"/listing/trek-bicycle-store/65016/",69,41,88,54,92,4616.66,29006.45,0.32,61,20.5,9237.11,0,1,1,1,0,0,1,1,1
"/listing/tres-hombres-mexican-grill-%26-cantina/60884/",68,41,85,54,92,4595.98,35338.85,0.33,58,15,11495.39,0,1,1,0,0,0,1,1,1
"/listing/tricked-out-accessories/64387/",71,40,88,54,100,5005.3,28457.39,0.32,55,9,11185.07,0,1,1,1,0,0,1,1,1
"/listing/trofi/54913/",68,40,87,54,92,4544.85,28372.94,0.35,58,15,11851.18,0,0,1,1,0,0,1,1,1
"/listing/trolley-wing-company/60762/",69,40,88,54,92,4866.84,34267.79,0.32,55,7,14591.68,0,1,1,1,0,0,1,1,1
"/listing/tropical-dreams-ice-cream/60835/",74,56,88,58,92,4854.73,27932.73,0,58,8,11681.76,0,1,1,1,1,0,1,1,1
"/listing/tru-by-hilton-salt-lake-city-airport/68703/",67,40,83,54,92,4852.97,33955.84,0.34,57,10,12255.89,0,0,1,0,0,0,1,1,1
"/listing/tuacahn-amphitheatre-%26-center-for-the-arts/54566/",70,41,83,54,100,4555.63,35832.07,0.33,76,30,11949.02,0,0,1,0,0,0,1,1,1
"/listing/tuccis-cucina-italiana-restaurant/60392/",73,55,88,58,92,4870.88,25399.44,0,158,139.5,10850.77,0,1,1,1,1,0,1,1,1
"/listing/tuccis-cucina-italiana/54687/",68,41,88,50,92,4865.95,33791.92,0.33,69,33,9890.91,0,1,1,1,0,0,0,1,1
"/listing/tuff-shed-inc/63874/",69,40,88,54,92,5004.57,28914.59,0.32,58,7,11011.52,0,1,1,1,0,0,1,1,1
"/listing/tuk-tuk%e2%80%99s/69720/",67,35,88,54,92,5010.96,33785.74,0.32,313,288,9830.34,0,1,1,1,0,0,1,1,1
"/listing/tulie-bakery/65017/",69,40,88,54,92,5005.02,32447.83,0.32,112,70,12054.1,0,1,1,1,0,0,1,1,1
"/listing/tulip-tree/65191/",69,40,88,54,92,4776.91,33038.32,0.32,96,86,11458.93,0,1,1,1,0,0,1,1,1
"/listing/turmeric-indian-cuisine/69823/",70,40,88,50,100,4731.86,33382.14,0.33,56,9,11670.57,0,1,1,1,0,0,0,1,1
"/listing/tuscany/54617/",67,39,83,54,92,4845.81,35116.78,0.35,72,25,11553.09,0,0,1,0,0,0,1,1,1
"/listing/tushar-brazilian/69763/",69,41,88,54,92,5014.51,34268.59,0.32,66,48,9187.63,0,1,1,1,0,0,1,1,1
"/listing/tutoring-toy/65250/",69,40,88,54,92,4719.4,30131.07,0.32,59,20,11453.62,0,1,1,1,0,0,1,1,1
"/listing/twenty-%26-creek/70585/",68,40,85,54,92,4728.93,35390.59,0.33,53,5,11646.2,0,1,1,0,0,0,1,1,1
"/listing/twin-lakes-trail/70887/",71,41,88,54,100,4733.32,33310.32,0.32,62,16,12085,0,1,1,1,0,0,1,1,1
"/listing/two-creek-coffee-house/60776/",69,40,88,54,92,4854.96,33255.83,0.32,54,8,12691.93,0,1,1,1,0,0,1,1,1
"/listing/u-s-translation-company/54622/",68,40,85,54,92,4563.98,35203.83,0.33,59,24,12251.28,0,1,1,0,0,0,1,1,1
"/listing/uintah-standard/64685/",71,41,88,54,100,4862.32,28463.01,0.32,55,10,10674.81,0,1,1,1,0,0,1,1,1
"/listing/umani-pizza/72974/",69,40,88,54,92,4857.82,29677.82,0.32,56,10,12316.28,0,1,1,1,0,0,1,1,1
"/listing/uncle-hot-pot/71647/",71,40,88,54,100,4866.4,29997.63,0.32,62,19,11470.82,0,1,1,1,0,0,1,1,1
"/listing/under-current-bar/71604/",74,57,88,58,92,4993.75,34208.43,0,60,19,10087.6,0,1,1,1,1,0,1,1,1
"/listing/unhinged-boutique/68979/",76,57,88,58,100,4699.69,26951.69,0,66,19,11501.51,0,1,1,1,1,0,1,1,1
"/listing/unilever-home-%26-personal-care/64804/",74,56,88,58,92,5000.6,26877.7,0,66,21.5,11564.99,0,1,1,1,1,0,1,1,1
"/listing/unique-gifts/65216/",69,40,88,54,92,4857.18,33984.8,0.32,55,9,12700.52,0,1,1,1,0,0,1,1,1
"/listing/united-tailors/65351/",74,57,88,58,92,4852.09,25606.45,0,52,2.5,11371.09,0,1,1,1,1,0,1,1,1
"/listing/university-hospital-foundation/65314/",69,40,88,54,92,4758.98,26816.36,0.32,65,24.5,11687.45,0,1,1,1,0,0,1,1,1
"/listing/university-of-utah-football-rice-eccles-stadium/63650/",71,41,88,54,100,4715.38,35040.8,0.32,62,24,10651.83,0,1,1,1,0,0,1,1,1
"/listing/upstairs-kitchen/72959/",69,40,88,54,92,5003.47,31230.82,0.32,55,8,12436.8,0,1,1,1,0,0,1,1,1
"/listing/upstream-images/64128/",74,57,88,58,92,4854.02,27782.19,0,64,18,10081.81,0,1,1,1,1,0,1,1,1
"/listing/urban-blues/65044/",69,40,88,54,92,4857.94,28837.04,0.32,54,7,12082.09,0,1,1,1,0,0,1,1,1
"/listing/urban-lounge/60904/",69,40,88,54,92,4853.08,35421.43,0.33,111,63,12613.78,0,1,1,1,0,0,1,1,1
"/listing/utah-book-%26-magazine/63825/",71,41,88,54,100,4712.77,34479.09,0.32,60,18,10762.5,0,1,1,1,0,0,1,1,1
"/listing/utah-field-house-of-natural-history-state-park-museum/60045/",69,40,88,54,92,4864.51,35524.33,0.32,62,23,12234.5,0,1,1,1,0,0,1,1,1
"/listing/utah-film-center/63576/",68,40,85,54,92,4906.26,35513.36,0.32,104,63,10510.96,0,1,1,0,0,0,1,1,1
"/listing/utah-food-bank-services/58215/",69,41,88,54,92,4578.44,34558.24,0.32,67,29,11886.26,0,1,1,1,0,0,1,1,1
"/listing/utah-food-services/54478/",68,41,85,54,92,4545.93,35065.37,0.33,55,5,11514.04,0,1,1,0,0,0,1,1,1
"/listing/utah-lighthouse-ministry/63876/",71,41,88,54,100,4579.26,33822.66,0.32,68,33,9936.14,0,1,1,1,0,0,1,1,1
"/listing/utah-luxury-tours/63147/",68,41,85,54,92,4858.49,34895.1,0.33,59,23,10601.05,0,1,1,0,0,0,1,1,1
"/listing/utah-olympic-oval/54830/",67,40,83,54,92,4714.47,36218.59,0.35,59,16,12436.22,0,0,1,0,0,0,1,1,1
"/listing/utah-pioneer-heritage-arts/55339/",69,41,88,54,92,4251.91,34779.75,0.32,54,4,13533,0,1,1,1,0,0,1,1,1
"/listing/utah-retreats/55081/",65,27,88,54,92,4151.37,35739.19,0.33,597,573,12644.49,0,1,1,1,0,0,1,1,1
"/listing/utah-rivers-council/71237/",69,41,88,54,92,4724.1,33672.72,0.32,68,37,12117.72,0,1,1,1,0,0,1,1,1
"/listing/utah-rugs/68421/",69,40,88,54,92,4866.71,28535.39,0.32,55,7,12227.78,0,1,1,1,0,0,1,1,1
"/listing/utah-state-capitol-building/58380/",70,39,87,54,100,4857.09,34992.58,0.32,127,92,12939.05,0,0,1,1,0,0,1,1,1
"/listing/utah-state-liquor-store-%2303/63422/",68,39,88,54,92,4708.31,34203.84,0.35,54,5,11543.64,0,1,1,1,0,0,1,1,1
"/listing/utah-state-liquor-store-%2309/63424/",68,29,88,54,100,4152.36,34867.7,0.35,455,422,14151.25,0,1,1,1,0,0,1,1,1
"/listing/utah-state-liquor-store-%2313/63427/",71,40,88,54,100,4995.95,32290.85,0.32,62,15,11292.34,0,1,1,1,0,0,1,1,1
"/listing/utah-state-liquor-store-%2315/63543/",66,31,88,54,92,4305.12,33222.83,0.32,401,395,11816.35,0,1,1,1,0,0,1,1,1
"/listing/utah-state-liquor-store-%2316/63430/",68,37,88,54,92,4272.05,34539.53,0.32,252,214,13690.78,0,1,1,1,0,0,1,1,1
"/listing/utah-state-liquor-store-%2326/63432/",68,38,88,54,92,4578.29,34862.76,0.35,184,136,15302.36,0,1,1,1,0,0,1,1,1
"/listing/utah-state-liquor-store-%2329/63433/",69,40,88,54,92,4713.55,33194.34,0.32,88,57,11962.64,0,1,1,1,0,0,1,1,1
"/listing/utah-state-university-bastian-agricultural-center/59120/",69,40,88,54,92,4719.68,34592.79,0.33,56,8,12575.8,0,1,1,1,0,0,1,1,1
"/listing/utah-symphony-%7c-utah-opera/54490/",67,40,83,54,92,4866.68,36926.99,0.35,84,46,10295.32,0,0,1,0,0,0,1,1,1
"/listing/utah-tees-%26-fleece/65247/",69,41,88,54,92,4569.09,33780.99,0.32,55,5,11981.88,0,1,1,1,0,0,1,1,1
"/listing/uwi-embroidery-%26-screen-ptg/64809/",71,40,88,54,100,5009.48,29680.91,0.32,58,11,11511.24,0,1,1,1,0,0,1,1,1
"/listing/valley-fair-mall/54564/",69,40,88,54,92,4866.29,34359.06,0.33,59,14,12555.88,0,1,1,1,0,0,1,1,1
"/listing/valley-pharmacy/65349/",69,40,88,54,92,4851.38,30471.27,0.32,52,2,12185,0,1,1,1,0,0,1,1,1
"/listing/valley-vista-grocery-lc/64394/",74,56,88,58,92,4846.48,27024.77,0,53,4,12515.98,0,1,1,1,1,0,1,1,1
"/listing/valters-osteria/62118/",67,40,83,54,92,4717.3,35767.77,0.35,61,23,11022.05,0,0,1,0,0,0,1,1,1
"/listing/van-ryder/70889/",74,57,88,58,92,4760.93,34778.73,0,61,24,11899.93,0,1,1,1,1,0,1,1,1
"/listing/vanity-fare-catering-llc/62510/",71,40,88,54,100,4613.57,34520.27,0.32,57,8,14332.47,0,1,1,1,0,0,1,1,1
"/listing/vapor-zone/64584/",69,40,88,54,92,4847.38,34152.8,0.32,60,16,11524.1,0,1,1,1,0,0,1,1,1
"/listing/vegan-agenda/67904/",74,56,88,58,92,4855.51,28732.81,0,54,4,11634.71,0,1,1,1,1,0,1,1,1
"/listing/vegan-daddy-meats/72561/",71,41,88,54,100,5030.54,34243.33,0.32,65,29,10248.38,0,1,1,1,0,0,1,1,1
"/listing/veggie-house/67735/",71,41,88,54,100,4425.1,34531.25,0.32,67,26,9768.31,0,1,1,1,0,0,1,1,1
"/listing/velocity/64813/",74,57,88,58,92,4732.78,28768.71,0,65,27,9277.47,0,1,1,1,1,0,1,1,1
"/listing/vessel-kitchen/69624/",71,40,88,54,100,4856.56,34156.78,0.32,58,13,11188.24,0,1,1,1,0,0,1,1,1
"/listing/victorias-secret/65326/",71,41,88,54,100,4865.28,33653.34,0.32,59,16,9533.54,0,1,1,1,0,0,1,1,1
"/listing/vientiane-market/69679/",69,40,88,54,92,4858.23,33609.09,0.32,54,6,11559.26,0,1,1,1,0,0,1,1,1
"/listing/villa-pizza/60393/",74,57,88,58,92,4862.85,26510.88,0,52,2.5,10778.1,0,1,1,1,1,0,1,1,1
"/listing/village-inn/60958/",71,40,88,54,100,4870.95,32901.3,0.32,115,79,12013.65,0,1,1,1,0,0,1,1,1
"/listing/vintage-arts/63847/",69,40,88,54,92,4849.69,34532.63,0.32,61,17,11166.9,0,1,1,1,0,0,1,1,1
"/listing/virgs-restaurant/61636/",69,41,88,54,92,4865.91,29143.62,0.32,71,41,10359.21,0,1,1,1,0,0,1,1,1
"/listing/virgs-restaurant/62614/",69,41,88,54,92,4863.44,34519.82,0.32,65,31,9028.84,0,1,1,1,0,0,1,1,1
