"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/fishing-wildlife/","107","22","4.864","62.743","Normal","","","","","","","","","","","cf3efb53eacb00e5afce5b973b60e8f","Indexable",""
"https://www.visitsaltlake.com/members/member-events/member-portal-trainings/","102","23","4.435","62.993","Normal","","","","","","","","","","en-us","c95a59c73ca40b2b77bab778910da7f0","Non-Indexable","noindex"
"https://www.visitsaltlake.com/west-valley/events/","197","36","5.472","69.013","Normal","","","","","","","","","","en-us","676926e0e49b16f6c3e066c336f71723","Indexable",""
"https://www.visitsaltlake.com/mountain-resorts/big-cottonwood/restaurants/","208","39","5.333","70.454","Fairly Easy","","","","","","","","","","en-us","1965f995b3ec0fa0ae44e33d0a202449","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/packages-deals/discount-passport/","313","57","5.491","73.145","Fairly Easy","","","","","","","","","","","f2cae9c20c492a6b531fdad42682f79a","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/hotels/luxury/","102","22","4.636","63.617","Normal","","","","","","","","","","","4722fc464f21622144cba821e31ca8f","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/university-foothill/events/","208","37","5.622","69.755","Normal","","","","","","","","","","en-us","d92d461f6a7f73d9baa5e2b984dd6b28","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/romantic-getaway/","684","98","6.980","71.243","Fairly Easy","","","","","","","","","","","4ba8d58db09d83ea5f834aa14ad79245","Indexable",""
"https://www.visitsaltlake.com/restaurants/coffee-shops/","818","105","7.790","75.441","Fairly Easy","","","","","","","","","","","72509f863ce79d6392f9fe6d2a5c190c","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/genealogy/familysearch-library/","403","75","5.373","51.704","Fairly Hard","","","","","","","","","","","fa79ac2ad1b0cc1e89f99e969d4901ce","Indexable",""
"https://www.visitsaltlake.com/restaurants/food-trucks/","184","30","6.133","67.273","Normal","","","","","","","","","","","ca43885b061fa4fe8d5c8a53fbc45980","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/sugar-house/","850","131","6.489","73.747","Fairly Easy","","","","","","","","","","en-us","3105d39ab793898e3b5bdf8bebf51a0c","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/west-valley/","368","66","5.576","74.276","Fairly Easy","","","","","","","","","","en-us","d23d4ccba99393bf5828ac3cbde09ed9","Indexable",""
"https://www.visitsaltlake.com/about-us/sponsorship-request/","249","61","4.082","46.063","Hard","","","","","","","","","","","ffbf923612f36239969d6dacbcf46534","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/brighton-resort/brighton-ski-passes-lift-tickets/","667","92","7.250","82.152","Easy","","","","","","","","","","en-us","c8db82e6c2dc9bad16708b579d3b463a","Indexable",""
"https://www.visitsaltlake.com/southwest-valley/events/","190","35","5.429","71.308","Fairly Easy","","","","","","","","","","en-us","b24eb7b50e0e519f1a05f64fe47e9fda","Indexable",""
"https://www.visitsaltlake.com/members/member-events/quarterly-luncheons/","267","50","5.340","48.374","Hard","","","","","","","","","","en-us","d76e585516009a8d514b2ed6f6ec0f30","Non-Indexable","noindex"
"https://www.visitsaltlake.com/restaurants/cuisine-types/bbq/","116","24","4.833","86.698","Easy","","","","","","","","","","","d79ea6d3ae8bf5fcdd1740d54c41500b","Indexable",""
"https://www.visitsaltlake.com/about-us/board-of-directors/","385","123","3.130","56.212","Fairly Hard","","","","","","","","","","","60e59a082bae671377b99ffc837b787","Indexable",""
"https://www.visitsaltlake.com/travel-trade/","343","59","5.814","70.704","Fairly Easy","","","","","","","","","","","6400796a2cb4258fd5c94367c5556fa3","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/restaurants-%26-bars/5a9dab99cd9d441d5835b2d1/","1395","226","6.173","78.309","Fairly Easy","","","","","","","","","","en-us","4420a2b77088c1bfa8735cea164c7d3b","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/the-great-salt-lake-region/","894","149","6.000","67.599","Normal","","","","","","","","","","en-us","cfce779866c940a3c2ed9082343e4e58","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/pizza/","122","23","5.304","71.084","Fairly Easy","","","","","","","","","","","a4a4906d9f05509ab18046ac499d806f","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/central-city/events/","184","35","5.257","68.622","Normal","","","","","","","","","","en-us","8790d008d610c3aaa09576cd73e2c618","Indexable",""
"https://www.visitsaltlake.com/mountain-resorts/little-cottonwood/hotels-lodging/","247","46","5.370","81.164","Easy","","","","","","","","","","en-us","9efbcc41ebdc1835940512ee1736a7a","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/alta-ski-area/alta-trail-map/","139","31","4.484","84.209","Easy","","","","","","","","","","en-us","69d1138c0673611c761f546d075e8a9f","Indexable",""
"https://www.visitsaltlake.com/restaurants/outdoor-seating/","125","23","5.435","72.050","Fairly Easy","","","","","","","","","","","3308421faff38e4deae219ef57e4a657","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/","575","97","5.928","77.817","Fairly Easy","","","","","","","","","","","a66d655cf51f9966ea5c04a5ea2dabb1","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/sushi/","117","23","5.087","73.687","Fairly Easy","","","","","","","","","","","1c2fa376d56fd489a1c81fa9d6970e5","Indexable",""
"https://www.visitsaltlake.com/midvalley/holladay-murray/shopping/","108","25","4.320","61.450","Normal","","","","","","","","","","en-us","2e6ebe4cbb8aee6be578751ad555cfe6","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/salt-lake-city/","282","50","5.640","63.110","Normal","","","","","","","","","","en-us","6c3de2aed21c59ec49750ab421fdf3ff","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/special-package-deals/","150","28","5.357","63.782","Normal","","","","","","","","","","","a87ec756f899584ecc2de59dc4a47be4","Non-Indexable","noindex"
"https://www.visitsaltlake.com/press-research/local-media/","323","172","1.878","73.445","Fairly Easy","","","","","","","","","","","de9431d51769196d3ef6459d88091ded","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/university-foothill/hotels-lodging/","137","27","5.074","66.448","Normal","","","","","","","","","","en-us","527e8aa3ed987c910d1115607fb97997","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/transportation/parking/","549","87","6.310","83.007","Easy","","","","","","","","","","","338b9b68acc3437819b07b9bf15cf056","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/summer-outdoor-adventure/","933","141","6.617","71.451","Fairly Easy","","","","","","","","","","en-us","44b0fcec921fc5c111d7db7929dda241","Indexable",""
"https://www.visitsaltlake.com/about-us/awards/","564","82","6.878","60.054","Normal","","","","","","","","","","","d20db21208b1bd1d632192ca4100e659","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/spring-skiing-near-salt-lake-trade-sand-for-snow-and-spring-break-on-the-slopes/","2157","317","6.804","71.793","Fairly Easy","","","","","","","","","","en-us","204fc451d720dbcac47e95ad27697b35","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/spring-hiking-in-salt-lake-the-best-trails-conditions-tips/","1895","276","6.866","82.765","Easy","","","","","","","","","","en-us","441d487b65f63ee340c8eb4c68b93301","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/podcasts/","270","41","6.585","70.118","Fairly Easy","","","","","","","","","","en-us","a194f45ca547c3057ec73c0bde4a6872","Indexable",""
"https://www.visitsaltlake.com/press-research/contact/","355","180","1.972","78.767","Fairly Easy","","","","","","","","","","","c2996f1905d9513bbaac5fafb940e4b1","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/birdwatching-areas/","166","30","5.533","68.713","Normal","","","","","","","","","","","e141503cacc16fab243c0720895193a1","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/super-pass/","1166","177","6.588","85.511","Easy","","","","","","","","","","en-us","2dd1a71f3bf2d580fbd125f248d90beb","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/family-vacation/","639","97","6.588","64.842","Normal","","","","","","","","","","","23f8db9fc958c428dc1a56e9f7f3556","Indexable",""
"https://www.visitsaltlake.com/meetings/","268","56","4.786","61.819","Normal","","","","","","","","","","en-us","89e74da13590e6f68824d21d180c1c81","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/breakfast-brunch/","505","72","7.014","74.407","Fairly Easy","","","","","","","","","","","c566c7e6cc3019a268a7488d1dfb4e6","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/","327","76","4.303","77.508","Fairly Easy","","","","","","","","","","","a0fedc0ec39b516efa248b0cefe15ff9","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/granary-ballpark/hotels-lodging/","100","22","4.545","69.399","Normal","","","","","","","","","","en-us","d8592bb5c80a8d06d9668df0bd1f21d5","Indexable",""
"https://www.visitsaltlake.com/about-us/ctaa-committee/","400","116","3.448","53.805","Fairly Hard","","","","","","","","","","en-us","752060106c6253ff6dcf932918d60aaf","Indexable",""
"https://www.visitsaltlake.com/sports/","750","140","5.357","73.370","Fairly Easy","","","","","","","","","","","99129a4e867b3262c9a7279e0c1bbddf","Indexable",""
"https://www.visitsaltlake.com/midvalley/cottonwood-heights/shopping/","131","28","4.679","65.822","Normal","","","","","","","","","","en-us","4dffdd856a8957e71f42692bcc5c087f","Indexable",""
"https://www.visitsaltlake.com/members/member-resources/member-news-archive/","173","59","2.932","82.583","Easy","","","","","","","","","","","6d2ebb9f117e584dd7cf21ce885cdd8f","Non-Indexable","noindex"
"https://www.visitsaltlake.com/things-to-do/attractions/things-to-do-with-kids/","380","70","5.429","74.870","Fairly Easy","","","","","","","","","","","6bb25ac3a7e0f091908661df55feb77b","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/family-fun/5a9dab99cd9d441d5835b2cd/","1395","226","6.173","77.885","Fairly Easy","","","","","","","","","","en-us","4528dad465e049356b8c1578b9114281","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/","239","50","4.780","67.119","Normal","","","","","","","","","","","2c18257673e1b27f465696d7167536c6","Indexable",""
"https://www.visitsaltlake.com/midvalley/midvale/bars/","92","21","4.381","76.408","Fairly Easy","","","","","","","","","","en-us","7d718fcaa126e34b6bce6b5126f1ef81","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/sustainable-salt-lake/green-members/","2289","390","5.869","74.625","Fairly Easy","","","","","","","","","","","6a7aa5e9bfde3baa4cf0065370cfc963","Indexable",""
"https://www.visitsaltlake.com/west-valley/bars/","124","29","4.276","75.595","Fairly Easy","","","","","","","","","","en-us","234eeb458c81acb5c7f5e349afc5ca9f","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-sips-trail/","826","143","5.776","68.849","Normal","","","","","","","","","","","36de8e21436d61d606c2e95f40230617","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/gay-bars/","515","67","7.687","73.037","Fairly Easy","","","","","","","","","","","f19baf6331e6459c896daa152582fe26","Indexable",""
"https://www.visitsaltlake.com/mountain-resorts/big-cottonwood/events/","232","45","5.156","72.879","Fairly Easy","","","","","","","","","","en-us","8883ffeeb5d290aff790edd748460cb4","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/restaurants/","165","33","5.000","67.938","Normal","","","","","","","","","","en-us","b48fc4b40b3e202092a28fc7fb141472","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/mountain-resorts/","194","33","5.879","68.299","Normal","","","","","","","","","","en-us","22ffc461c7a16a228e7a53c88c113be1","Indexable",""
"https://www.visitsaltlake.com/members/become-a-member/10-reasons-to-become-a-member/","394","72","5.472","47.111","Hard","","","","","","","","","","","d2dfb6fb0f431cd0610a49ba4ecfa0b8","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/asian/","645","87","7.414","62.507","Normal","","","","","","","","","","","ae72740fb544c9bf2934aa993471c0d6","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/zoos-gardens/","92","21","4.381","67.212","Normal","","","","","","","","","","","3584140dec3cfc65585c51c3338790dd","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-arts-culture-pass/","651","110","5.918","74.773","Fairly Easy","","","","","","","","","","en-us","b24072b3ecad6085100b9704a935ff63","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/extended-stay/","164","27","6.074","76.865","Fairly Easy","","","","","","","","","","","ca890fc0889653eae2ccce19cb4a26a3","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/downtown/events/","190","35","5.429","74.870","Fairly Easy","","","","","","","","","","en-us","c692d00a0422a880e40a66620bec38cc","Indexable",""
"https://www.visitsaltlake.com/things-to-do/sports/professional-sports/","109","22","4.955","60.547","Normal","","","","","","","","","","","e2c2c84b0d82ff04d90689de886f5b37","Indexable",""
"https://www.visitsaltlake.com/about-us/volunteer-opportunities/","156","36","4.333","64.691","Normal","","","","","","","","","","","fbda6ab1becea690118deab3d80b8e3f","Indexable",""
"https://www.visitsaltlake.com/events/holiday-events/","912","137","6.657","70.766","Fairly Easy","","","","","","","","","","","75350eacf0f99046fb3d82aee831ede8","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/antiques/","104","23","4.522","55.822","Fairly Hard","","","","","","","","","","","c2aaa1f3c4a2fc70ae2a416682d25a75","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/malls/","92","21","4.381","73.649","Fairly Easy","","","","","","","","","","","afc397e44125ad608f61a7caba7ffa15","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/transportation/airports-airlines/","342","63","5.429","68.488","Normal","","","","","","","","","","","ed96265d6f4845505820eb410108f3a9","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/german/","105","23","4.565","71.676","Fairly Easy","","","","","","","","","","","6e0074c46c8b0cb891c641103e1b4b2b","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/visitors-center-info/","324","58","5.586","85.493","Easy","","","","","","","","","","","190bba88e029194810acc1c216037ad4","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/museums/","90","21","4.286","60.545","Normal","","","","","","","","","","","7060bead821e0f50bdebf6f147b5d802","Indexable",""
"https://www.visitsaltlake.com/members/member-events/brew-ha-ha/","108","27","4.000","43.758","Hard","","","","","","","","","","en-us","853edda630087e618e9eddc4110b4da8","Non-Indexable","noindex"
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/transportation/how-to-use-the-ski-bus/","547","97","5.639","85.115","Easy","","","","","","","","","","en-us","4e594cf888f6fd774fcab055ed414391","Indexable",""
"https://www.visitsaltlake.com/restaurants/ice-cream-desserts/","112","22","5.091","78.545","Fairly Easy","","","","","","","","","","","de1c0471df49f8caa78e903650dbf30f","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/free-things-to-do/","222","42","5.286","75.713","Fairly Easy","","","","","","","","","","","f28876c344f89d431e97d50c0508ae1e","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/museums/thanksgiving-point-institute/","759","115","6.600","65.824","Normal","","","","","","","","","","","5bf298ae5c323bf6dca993607a2e5c99","Indexable",""
"https://www.visitsaltlake.com/restaurants/fine-dining/","124","23","5.391","70.369","Fairly Easy","","","","","","","","","","","291031e29c5377427133e3d4881837f0","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/holiday-itineraries/","299","47","6.362","55.511","Fairly Hard","","","","","","","","","","en-us","e20a04fa1251855acbb94163aac9c2d0","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/alta-ski-area/","1553","248","6.262","72.462","Fairly Easy","","","","","","","","","","en-us","208eedcc05e8a3fb21f9b886d3b25b74","Indexable",""
"https://www.visitsaltlake.com/southwest-valley/restaurants/","150","30","5.000","64.144","Normal","","","","","","","","","","en-us","6979dfcb84071dc9836d94e41a1298bb","Indexable",""
