"Address","Occurrences","H2-1","H2-1 Length","H2-2","H2-2 Length","Indexability","Indexability Status"
"https://www.visitsaltlake.com/blog/stories/category/family-fun/5a9dab99cd9d441d5835b2cd/","4","Be in-the-know on all things salt lake","38","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/","4","Urban Arts Gallery","18","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/midvalley/midvale/bars/","5","The Depot","9","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/sustainable-salt-lake/green-members/","47","Salt Palace Convention Center Rooftop Solar Panels","50","The Aerie Restaurant & Lounge","29","Indexable",""
"https://www.visitsaltlake.com/west-valley/bars/","5","Bars","4","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-sips-trail/","37","Salt Lake's Craft Brewery & Distillery Scene","44","1. Add to Cart","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/gay-bars/","5","Enjoy bars with character like the Water Witch","46","Salt Lake’s Gay Bar Scene Is Growing, Thriving, and Never Looking Back","70","Indexable",""
"https://www.visitsaltlake.com/mountain-resorts/big-cottonwood/events/","5","Fireworks at Brighton","21","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/restaurants/","5","Restaurants","11","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/mountain-resorts/","8","Ski at our world class resorts","30","Mountain Resorts","16","Indexable",""
"https://www.visitsaltlake.com/members/become-a-member/10-reasons-to-become-a-member/","12","Check out the views at the City Library","39","Our web site: VisitSaltLake.com","31","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/asian/","13","Owners Yupin Charoen and Wichai Charoen of Laan Na Thai","55","Eat & Drink","11","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/zoos-gardens/","7","Utah's Hogle Zoo","16","City & Local Parks","18","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-arts-culture-pass/","29","Uncover Salt Lake's cultural highlights with one pass!","54","Easy-to-use, mobile access","26","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/extended-stay/","7","Hotels & Lodging","16","Experience Salt Lake’s Hotel Scene","34","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/downtown/events/","5","Always Something Fun To Do In America's Mountain City","53","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/things-to-do/sports/professional-sports/","4","Donovan Mitchell - Utah Jazz Mural","34","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/about-us/volunteer-opportunities/","5","Sporting Volunteers","19","Salt Lake City’s Best Urban Hiking Trails","41","Indexable",""
"https://www.visitsaltlake.com/events/holiday-events/","15","Don't miss the Temple Lights this holiday season","48","Winter Wonderland","17","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/antiques/","4","Antiques","8","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/malls/","4","The Gateway","11","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/transportation/airports-airlines/","5","","0","From the Airport to your destination","36","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/german/","4","German","6","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/visitors-center-info/","4","Salt & Honey at the Salt Lake Visitors Center in the Salt Palace","64","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/museums/","4","Utah Museum of Fine Arts","24","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/members/member-events/brew-ha-ha/","7","Brew HA HA Festivities","22","Become a Member","15","Non-Indexable","noindex"
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/transportation/how-to-use-the-ski-bus/","12","How to Use the Ski Bus","22","Salt Lake Ski Super Pass","24","Indexable",""
"https://www.visitsaltlake.com/restaurants/ice-cream-desserts/","4","Ice Cream & Desserts","20","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/free-things-to-do/","3","Visitors Guide","14","Newsletter Sign Up","18","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/museums/thanksgiving-point-institute/","6","Ashton Gardens at Thanksgiving Point","36","What is Thanksgiving Point?","27","Indexable",""
"https://www.visitsaltlake.com/restaurants/fine-dining/","4","Fine Dining","11","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/holiday-itineraries/","10","","0","Family Fun Holiday Weekend","26","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/alta-ski-area/","32","Parking & Transportation","24","Explore Alta","12","Indexable",""
"https://www.visitsaltlake.com/southwest-valley/restaurants/","5","Jordan Gateway Grill","20","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/about-us/staff-directory/","5","Visit Salt Lake Staff","21","Contact Us","10","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/","22","Trip Ideas & Itineraries","24","2-3 Day Itineraries","19","Indexable",""
"https://www.visitsaltlake.com/things-to-do/sports/","4","Salt Lake Welcomes the NHL","26","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/comedy-clubs/","4","Wiseguys Comedy Club at The Gateway","35","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/snowbird/","33","Parking & Transportation","24","Explore Snowbird","16","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/social-hub/","11","Salt Lake City is for Lovers","28","Newsletter","10","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/lgbtq/","12","LGBTQ Salt Lake","15","Gay Bars","8","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/bars/","5","Bars","4","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/korean/","4","Korean","6","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/members/member-events/afterhours-networking/","7","Past Events","11","Become a Member","15","Non-Indexable","noindex"
"https://www.visitsaltlake.com/restaurants/cuisine-types/","30","Cuisine Types","13","Local Fare","10","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/uniquely-salt-lake-pass/","29","Unlock unforgettable adventures unique to Salt Lake","51","Incredible Experiences at an Unbeatable Value","45","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/holidays/5a9dab99cd9d441d5835b2d9/","4","Be in-the-know on all things salt lake","38","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/airport-fairgrounds/hotels-lodging/","5","Hotels & Lodging","16","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/genealogy/genealogy-service-providers/","4","Downtown Salt Lake","18","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/","13","Urban. Heritage. Eclectic. Welcome to Salt Lake.","48","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/dance-clubs/","4","SKY SLC","7","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/lgbtq-friendly/","27","Day 1: Exploring the City","25","Breakfast: Publik Kitchen","25","Indexable",""
"https://www.visitsaltlake.com/restaurants/","29","The Salt Lake Food Scene","24","Flavors & Spices","16","Indexable",""
"https://www.visitsaltlake.com/midvalley/cottonwood-heights/bars/","5","The Hog Wallow","14","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/midvalley/cottonwood-heights/hotels/","5","Hotels right at the bottom of the Cottonwood Canyons","52","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/outdoor-arts-trail/","17","Murals & Street Art","19","See One. See them All.","22","Indexable",""
"https://www.visitsaltlake.com/midvalley/millcreek/bars/","5","Bars","4","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/biking/","4","Mountain Biking at Snowbird","27","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/","11","Salt Lake has bars to suit every crowd","38","Breweries & Microbreweries","26","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/arts-%26-culture/5a9dab99cd9d441d5835b2ce/","4","Be in-the-know on all things salt lake","38","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/packages-deals/","8","City Creek Center","17","Tours & Experiences","19","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/","15","Pat's BBQ","9","Restaurants","11","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/avenues-capitol-hill/restaurants/","5","Chow Down at Avenues Bistro on Third","36","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/cherry-blossom-season-in-salt-lake-visiting-the-utah-state-capitol-in-spring/","10","","0","Happy Spring!","13","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/cabins-vacation-rentals/","4","Utah Vacation Homes","19","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/wellness/","10","Wellness","8","Let’s Move","10","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/attractions-passes/","33","Discover Salt Lake's Best Attractions","37","Salt Lake's Best Attractions. Your Adventure.","45","Indexable",""
"https://www.visitsaltlake.com/things-to-do/wellness/gyms-fitness-centers/","4","Gyms & Fitness Centers","22","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/restaurants/","5","Current Fish & Oyster","21","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/","8","Salt Lake Attractions Passes","28","Featured Tours & Experience Passes","34","Indexable",""
"https://www.visitsaltlake.com/things-to-do/wellness/spas/","4","Rooftop Pool at Snowbird's Cliff Spa","36","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/hotels/with-a-pool/","4","With A Pool","11","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/downtown/restaurants/","5","The Post Office Place","21","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/salt-lake-history/5a9dab99cd9d441d5835b2d6/","4","Be in-the-know on all things salt lake","38","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/about-us/our-policies-disclosures/audited-financial-statements/","5","Murals in downtown Salt Lake","28","Salt Lake City’s Best Urban Hiking Trails","41","Indexable",""
"https://www.visitsaltlake.com/south-valley/sandy/","16","Sandy Museum","12","Heart of the Wasatch","20","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/","16","The Grand America Hotel","23","Hotels","6","Indexable",""
"https://www.visitsaltlake.com/things-to-do/sports/collegiate-sports/","4","University/Foothill","19","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/salt-lakes-winter-games/","8","Celebrate 2034 Drone Show","25","Celebrate 2034","14","Indexable",""
"https://www.visitsaltlake.com/members/member-events/educational-webinars/","6","Become a Member","15","Member Resources","16","Non-Indexable","noindex"
"https://www.visitsaltlake.com/salt-lake-city/sugar-house/events/","5","From Gallery showings to Festivals, discover all the events in Sugar House","74","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/university-foothill/shopping/","5","Shopping in Foothill Village and Cultural District","50","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/hispanic-latinx/","12","Food & Drink","12","More to Explore","15","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/bars/","5","Bars","4","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/events/","5","Loveland Living Planet Aquarium","31","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/events/","5","Always Something Fun To Do In America's Mountain City","53","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/mountain-resorts/big-cottonwood/bars/","5","Playing pool with snowballs at Solitude's The Thirsty Squirrel","62","The Salt Lake Scene","19","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/hotels/near-airport/","4","Near Airport","12","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/webcams/","15","Get a Live View of the Mountains","32","Alta","4","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/great-salt-lake/","7","The Great Salt Lake","19","The Great Salt Lake","19","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/midvalley/","10","Views of the Valley","19","Midvalley","9","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/movie-theaters/","4","Tower Theatre at 9th and 9th","28","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/historic-sites/this-is-the-place-heritage-park/","10","Blacksmith at This Is The Place Heritage Park","45","Explore Living History","22","Indexable",""
"https://www.visitsaltlake.com/press-research/facts-info/","4","Downtown Salt Lake Skyline","26","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/brighton-resort/","33","Snow Report and Weather","23","Parking & Transportation","24","Indexable",""
"https://www.visitsaltlake.com/about-us/employment-opportunities/","6","Salt & Honey at the Salt Lake Visitors Center in the Salt Palace","64","Hospitality Jobs","16","Indexable",""
"https://www.visitsaltlake.com/members/become-a-member/member-dues-rates/","4","Liberty Park","12","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/outdoor-recreation-%26-sports/5a9dab99cd9d441d5835b2d4/","4","Be in-the-know on all things salt lake","38","Visitors Guide","14","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/outlets/","4","Outlets","7","Visitors Guide","14","Indexable",""
